epoch total_loss physics_loss bc_u_loss bc_yy_loss interface_value_loss interface_dx_loss interface_dy_loss
214 6.41158938e-01 1.53232589e-01 2.03697100e-01 2.84228772e-01 4.84796524e-01 4.56747651e-01 2.56424069e-01
215 6.43432617e-01 1.48511291e-01 1.99861705e-01 2.95059144e-01 5.01680732e-01 4.62041169e-01 2.50602722e-01
216 6.29432023e-01 1.72102526e-01 1.98234856e-01 2.59094179e-01 4.94088829e-01 4.71390665e-01 2.50402391e-01
217 6.20488465e-01 1.47170186e-01 1.98825479e-01 2.74492323e-01 4.79399860e-01 4.70474184e-01 2.54033715e-01
218 5.86153269e-01 1.29012167e-01 1.87667429e-01 2.69473225e-01 4.95362073e-01 4.61555719e-01 2.50486970e-01
219 6.50395870e-01 1.73209533e-01 1.92089856e-01 2.85095990e-01 4.76994872e-01 4.71200645e-01 2.54356265e-01
220 5.84010005e-01 1.19474992e-01 1.87094063e-01 2.77440518e-01 4.69844520e-01 4.80577379e-01 2.55045414e-01
221 6.45775259e-01 1.88039631e-01 1.77785873e-01 2.79949278e-01 4.88816172e-01 4.71014619e-01 2.50028253e-01
222 6.02427363e-01 1.43761694e-01 1.82948515e-01 2.75716692e-01 4.86070812e-01 4.75934952e-01 2.49595180e-01
223 5.87483108e-01 1.38437793e-01 1.73819810e-01 2.75225043e-01 4.82127726e-01 4.85138834e-01 2.49776348e-01
224 6.19041860e-01 1.52800858e-01 1.81555644e-01 2.84684896e-01 4.72304642e-01 4.85115469e-01 2.52682507e-01
225 5.95067799e-01 1.48410872e-01 1.73817486e-01 2.72838891e-01 5.11231244e-01 4.65666831e-01 2.43097469e-01
226 5.83965600e-01 1.44593075e-01 1.76025897e-01 2.63346106e-01 5.20272315e-01 4.62703764e-01 2.39259318e-01
227 5.41812122e-01 1.22825123e-01 1.74081534e-01 2.44904995e-01 4.96744514e-01 4.77227986e-01 2.43977770e-01
228 6.03878260e-01 1.66035831e-01 1.72422811e-01 2.65419096e-01 4.96167094e-01 4.85955417e-01 2.43407816e-01
229 5.93592286e-01 1.38410509e-01 1.66310608e-01 2.88870692e-01 4.87445563e-01 4.86018240e-01 2.46512949e-01
230 5.84014535e-01 1.47654578e-01 1.67079344e-01 2.69280136e-01 4.71830398e-01 4.86306876e-01 2.49626651e-01
231 5.76551437e-01 1.38606802e-01 1.61255211e-01 2.76688933e-01 4.70028609e-01 4.97966588e-01 2.49247402e-01
232 5.68966448e-01 1.31645694e-01 1.63837522e-01 2.73482740e-01 4.92677093e-01 4.84014153e-01 2.43859410e-01
233 5.50972939e-01 1.28698513e-01 1.65453553e-01 2.56820351e-01 5.00675321e-01 4.84717667e-01 2.40993753e-01
234 5.78024566e-01 1.36274353e-01 1.57589108e-01 2.84160614e-01 4.94926751e-01 4.80259389e-01 2.43085667e-01
235 5.44005632e-01 1.24326505e-01 1.55929536e-01 2.63749093e-01 4.92448628e-01 4.86055404e-01 2.43074268e-01
236 5.62334180e-01 1.37597069e-01 1.56193167e-01 2.68543452e-01 4.99574423e-01 4.78550196e-01 2.41791010e-01
237 5.41026175e-01 1.20442592e-01 1.55102372e-01 2.65480727e-01 4.72075611e-01 5.02958179e-01 2.45557502e-01
238 5.53692341e-01 1.30799770e-01 1.54267952e-01 2.68624157e-01 4.71968263e-01 5.06002307e-01 2.46115714e-01
239 5.61918616e-01 1.34517208e-01 1.50580555e-01 2.76820391e-01 4.90136117e-01 5.01928389e-01 2.42219791e-01
240 5.22267938e-01 1.17862508e-01 1.49267897e-01 2.55137086e-01 4.74078685e-01 5.07053792e-01 2.45061755e-01
241 5.60781777e-01 1.38670132e-01 1.54199049e-01 2.67912030e-01 5.18709600e-01 4.70132679e-01 2.34998748e-01
242 5.25833905e-01 1.18971922e-01 1.52532846e-01 2.54328668e-01 5.01950145e-01 4.88418370e-01 2.38168851e-01
243 5.26922584e-01 1.15881748e-01 1.46089211e-01 2.64951110e-01 4.74297255e-01 5.06615043e-01 2.43129686e-01
244 5.37756801e-01 1.28030688e-01 1.45932108e-01 2.63793528e-01 4.81311321e-01 4.96995538e-01 2.42572114e-01
245 5.41944265e-01 1.28529713e-01 1.46295637e-01 2.67118424e-01 4.93772477e-01 5.00648677e-01 2.38731474e-01
246 5.35099983e-01 1.33313552e-01 1.40993267e-01 2.60792702e-01 4.90727007e-01 4.97415513e-01 2.38330767e-01
247 5.29806674e-01 1.36472747e-01 1.36999264e-01 2.56334186e-01 4.82773304e-01 4.97557193e-01 2.41920561e-01
248 5.33384323e-01 1.24228276e-01 1.39032543e-01 2.70123035e-01 5.03363013e-01 4.91324157e-01 2.36879185e-01
249 5.19549012e-01 1.15168542e-01 1.44781545e-01 2.59598404e-01 4.89575684e-01 5.03279567e-01 2.39112511e-01
250 4.98292685e-01 1.08191520e-01 1.41433567e-01 2.48667091e-01 4.92121428e-01 5.03040493e-01 2.39067107e-01
251 5.37411690e-01 1.39687747e-01 1.39162466e-01 2.58561045e-01 4.74138588e-01 5.21898031e-01 2.43105546e-01
252 5.33037066e-01 1.32487848e-01 1.38581544e-01 2.61967212e-01 4.92898971e-01 5.02629161e-01 2.38957882e-01
253 5.30631304e-01 1.33979261e-01 1.33749217e-01 2.62902349e-01 4.79759544e-01 5.09672284e-01 2.43534639e-01
254 4.89664733e-01 1.12977780e-01 1.31197706e-01 2.45488733e-01 5.04646838e-01 4.96296257e-01 2.37780705e-01
255 5.19154966e-01 1.30429357e-01 1.38383538e-01 2.50341594e-01 4.89883423e-01 5.10193169e-01 2.38846019e-01
256 5.31503260e-01 1.24753892e-01 1.39110595e-01 2.67638296e-01 4.69080180e-01 5.16445994e-01 2.44330704e-01
257 5.29573560e-01 1.24129139e-01 1.33572236e-01 2.71871686e-01 4.76654261e-01 5.10455072e-01 2.41919890e-01
258 5.19438744e-01 1.27075493e-01 1.34168699e-01 2.58194059e-01 4.58722621e-01 5.30906439e-01 2.46199355e-01
259 5.26027083e-01 1.27984598e-01 1.33001745e-01 2.65040308e-01 4.76867527e-01 5.17710447e-01 2.42709279e-01
260 5.15645742e-01 1.30166054e-01 1.30674809e-01 2.54804432e-01 4.81182277e-01 5.15200377e-01 2.41954029e-01
261 4.94056523e-01 1.25113323e-01 1.29984275e-01 2.38958418e-01 4.97185171e-01 5.06257355e-01 2.39946008e-01
262 5.17024457e-01 1.19648106e-01 1.31025344e-01 2.66350538e-01 4.67224956e-01 5.21939158e-01 2.46920168e-01
263 4.94180292e-01 9.90617573e-02 1.25937968e-01 2.69180059e-01 4.93664414e-01 5.15851557e-01 2.40835816e-01
264 4.88344431e-01 1.21603034e-01 1.24626748e-01 2.42114171e-01 4.73725021e-01 5.25794506e-01 2.46048793e-01
265 5.09560823e-01 1.21398263e-01 1.27015814e-01 2.61146277e-01 4.73187566e-01 5.17308354e-01 2.44371608e-01
266 5.02307653e-01 1.20324500e-01 1.29312336e-01 2.52670318e-01 4.74804670e-01 5.19419551e-01 2.44848177e-01
267 5.01087844e-01 1.06120713e-01 1.26361310e-01 2.68605322e-01 5.06699860e-01 5.04325628e-01 2.38758549e-01
268 4.77796853e-01 1.04564451e-01 1.25683442e-01 2.47548461e-01 5.00770867e-01 5.11017740e-01 2.39882991e-01
269 4.89841372e-01 1.14972860e-01 1.24756292e-01 2.50111729e-01 4.97467965e-01 5.17032027e-01 2.41768003e-01
270 5.29937625e-01 1.21582881e-01 1.26490653e-01 2.81863600e-01 4.99497652e-01 5.09795606e-01 2.41114020e-01
271 4.89778459e-01 1.24285020e-01 1.19086616e-01 2.46406347e-01 4.78337437e-01 5.23276091e-01 2.45029435e-01
272 5.19949794e-01 1.43743038e-01 1.19279951e-01 2.56926268e-01 5.07997811e-01 4.99977022e-01 2.40021229e-01
273 5.01402140e-01 1.19875476e-01 1.22014351e-01 2.59511858e-01 4.76492882e-01 5.14292836e-01 2.45405450e-01
274 4.92205083e-01 1.21247344e-01 1.24905549e-01 2.46051729e-01 4.87470299e-01 5.14630973e-01 2.42580086e-01
275 4.81977373e-01 1.22281410e-01 1.23300150e-01 2.36395344e-01 4.54198629e-01 5.29585183e-01 2.50112414e-01
276 4.88258719e-01 1.13184951e-01 1.22941412e-01 2.52131879e-01 4.68582690e-01 5.25588989e-01 2.46909320e-01
277 4.70081747e-01 1.19087078e-01 1.20434888e-01 2.30559319e-01 4.65269804e-01 5.33148766e-01 2.48519376e-01
278 4.70515102e-01 1.10735491e-01 1.20940469e-01 2.38838717e-01 4.61151183e-01 5.38248360e-01 2.48291150e-01
279 4.83477354e-01 1.19896270e-01 1.22433148e-01 2.41147444e-01 4.81547445e-01 5.25605381e-01 2.44761243e-01
280 4.86299276e-01 1.27328470e-01 1.21064506e-01 2.37905860e-01 4.59738463e-01 5.23169637e-01 2.47498438e-01
281 4.84838784e-01 1.20796129e-01 1.20002814e-01 2.44039372e-01 4.73637670e-01 5.37439227e-01 2.45628104e-01
282 5.04128695e-01 1.16666578e-01 1.19775087e-01 2.67686516e-01 4.60570067e-01 5.37430346e-01 2.48344526e-01
283 4.88996774e-01 1.17385469e-01 1.15447119e-01 2.56163716e-01 4.62699294e-01 5.34636915e-01 2.47826964e-01
284 4.94394273e-01 1.20356753e-01 1.20264396e-01 2.53772646e-01 4.75567877e-01 5.29019356e-01 2.46715337e-01
285 4.70803797e-01 1.07416943e-01 1.13081440e-01 2.50304937e-01 4.83392388e-01 5.25183797e-01 2.45646894e-01
286 4.94890392e-01 1.33227631e-01 1.15971439e-01 2.45690838e-01 4.70281363e-01 5.25412023e-01 2.48056933e-01
287 4.65600759e-01 1.05624281e-01 1.16347700e-01 2.43628293e-01 4.86828178e-01 5.17176032e-01 2.45619833e-01
288 4.62938249e-01 1.16836257e-01 1.15276925e-01 2.30824590e-01 4.87566829e-01 5.25321543e-01 2.44284123e-01
289 4.66371357e-01 1.11386478e-01 1.17756121e-01 2.37228274e-01 4.72309768e-01 5.30061066e-01 2.45908663e-01
290 4.68656749e-01 9.93909240e-02 1.16962098e-01 2.52303272e-01 4.55143273e-01 5.36993206e-01 2.48529941e-01
291 4.62634355e-01 1.12310179e-01 1.15208536e-01 2.35115170e-01 4.77728695e-01 5.24145186e-01 2.46286511e-01
292 4.69534039e-01 1.03119262e-01 1.16552383e-01 2.49861926e-01 4.62871671e-01 5.34206510e-01 2.47601613e-01
293 4.59968388e-01 1.05709024e-01 1.14494421e-01 2.39764437e-01 4.94580179e-01 5.14192402e-01 2.42553636e-01
294 4.81393576e-01 1.20668329e-01 1.12658180e-01 2.48066619e-01 4.56474423e-01 5.36469638e-01 2.50016093e-01
295 4.69921470e-01 1.03240900e-01 1.14121594e-01 2.52558500e-01 4.66928571e-01 5.34477472e-01 2.48367980e-01
296 4.83027935e-01 1.16367266e-01 1.16956592e-01 2.49703586e-01 4.84412998e-01 5.23976088e-01 2.45082304e-01
297 4.83682126e-01 1.19101137e-01 1.12174749e-01 2.52405763e-01 4.81643558e-01 5.24521112e-01 2.44840801e-01
298 4.80751812e-01 1.21936418e-01 1.16792344e-01 2.42022559e-01 4.66215670e-01 5.38748443e-01 2.49133974e-01
299 4.68556136e-01 1.18403487e-01 1.13435552e-01 2.36716643e-01 4.57387388e-01 5.40244758e-01 2.49725491e-01
300 4.68113869e-01 1.04482532e-01 1.11260392e-01 2.52370477e-01 4.69577670e-01 5.28641820e-01 2.47905895e-01
301 4.75995362e-01 1.05334640e-01 1.13259763e-01 2.57400513e-01 4.58664894e-01 5.38087010e-01 2.49660060e-01
302 4.68111068e-01 1.12749554e-01 1.07468322e-01 2.47892737e-01 4.54318315e-01 5.36121726e-01 2.50519395e-01
303 4.48807627e-01 1.10491738e-01 1.11716464e-01 2.26598978e-01 4.49423909e-01 5.36782682e-01 2.53410965e-01
304 4.47139382e-01 1.00532986e-01 1.14028946e-01 2.32576981e-01 4.77384508e-01 5.26350856e-01 2.48890430e-01
305 4.58509386e-01 9.30127874e-02 1.09006569e-01 2.56489545e-01 4.70750570e-01 5.23719430e-01 2.48931155e-01
306 4.60325658e-01 1.06948525e-01 1.10014156e-01 2.43362531e-01 4.60128129e-01 5.34809172e-01 2.50468910e-01
307 4.55298990e-01 1.11706778e-01 1.08033456e-01 2.35558301e-01 4.52942491e-01 5.34725070e-01 2.49749035e-01
308 4.48065072e-01 9.87355560e-02 1.06946290e-01 2.42382765e-01 4.38153952e-01 5.48139691e-01 2.53642499e-01
309 4.41774577e-01 1.03330038e-01 1.10451028e-01 2.27993041e-01 4.72170830e-01 5.26891112e-01 2.49733672e-01
310 4.69909787e-01 1.16376467e-01 1.09582581e-01 2.43950248e-01 4.64295000e-01 5.31536758e-01 2.52165794e-01
311 4.47489977e-01 8.73439535e-02 1.07107982e-01 2.53037602e-01 4.48433936e-01 5.37748158e-01 2.52199322e-01
312 4.58842516e-01 1.07607938e-01 1.12179518e-01 2.39054620e-01 4.37020212e-01 5.54900587e-01 2.55588233e-01
313 4.52536881e-01 1.01485580e-01 1.13238096e-01 2.37812757e-01 4.50105160e-01 5.45399189e-01 2.52994329e-01
314 4.44656223e-01 1.01864658e-01 1.09133199e-01 2.33657911e-01 4.35953498e-01 5.54993272e-01 2.56699324e-01
315 4.51579422e-01 1.12137794e-01 1.05193004e-01 2.34248191e-01 4.47978944e-01 5.48698187e-01 2.55377740e-01
316 4.58741903e-01 1.08865835e-01 1.07236944e-01 2.42638707e-01 4.30914432e-01 5.47080636e-01 2.56949037e-01
317 4.49844003e-01 1.24552831e-01 1.05250269e-01 2.20040500e-01 4.24343169e-01 5.52784503e-01 2.57712036e-01
318 4.34084773e-01 9.76834297e-02 1.05147645e-01 2.31253207e-01 4.74636286e-01 5.29205203e-01 2.54460961e-01
319 4.41721678e-01 9.93210375e-02 1.10045910e-01 2.32354298e-01 4.30469602e-01 5.51128447e-01 2.61030555e-01
320 4.49151218e-01 1.02538265e-01 1.07820466e-01 2.38792032e-01 4.48099375e-01 5.45522511e-01 2.55312204e-01
321 4.66988713e-01 1.03287332e-01 1.03395134e-01 2.60305822e-01 4.23817635e-01 5.56068838e-01 2.59027123e-01
322 4.60310191e-01 1.04363158e-01 1.09601587e-01 2.46344998e-01 4.37451214e-01 5.43421328e-01 2.58362174e-01
323 4.48084831e-01 1.09221391e-01 1.06288739e-01 2.32574254e-01 4.56788808e-01 5.29485345e-01 2.56274074e-01
324 4.44845676e-01 1.07985049e-01 1.06597230e-01 2.30262950e-01 4.34668422e-01 5.54293990e-01 2.60584652e-01
325 4.43552822e-01 9.92188305e-02 1.02048472e-01 2.42285073e-01 4.36561823e-01 5.51811993e-01 2.60515690e-01
326 4.46027726e-01 1.04591131e-01 1.07229993e-01 2.34206155e-01 4.45357442e-01 5.44463098e-01 2.58185923e-01
327 4.43008244e-01 1.01145916e-01 1.05448939e-01 2.36412942e-01 4.40547615e-01 5.43280363e-01 2.60821342e-01
328 4.54946578e-01 1.08267412e-01 1.06582195e-01 2.40096569e-01 4.21100855e-01 5.60692787e-01 2.63971388e-01
329 4.46304440e-01 9.56513286e-02 1.07073486e-01 2.43579194e-01 4.26366001e-01 5.60839653e-01 2.63708413e-01
330 4.32972342e-01 1.02962390e-01 1.05421677e-01 2.24587813e-01 4.44243193e-01 5.49205840e-01 2.62537718e-01
331 4.23460901e-01 1.01771504e-01 1.02112934e-01 2.19576061e-01 4.13538039e-01 5.65241992e-01 2.65258253e-01
332 4.55565929e-01 1.13665096e-01 1.03455961e-01 2.38444462e-01 4.29913998e-01 5.58379114e-01 2.65351951e-01
333 4.28487062e-01 1.04382277e-01 1.04713552e-01 2.19390824e-01 4.23834980e-01 5.56812167e-01 2.66563833e-01
334 4.44825649e-01 1.06751390e-01 1.00508370e-01 2.37565488e-01 4.26745266e-01 5.57209790e-01 2.64574647e-01
335 4.41339195e-01 1.06261931e-01 9.76368263e-02 2.37440005e-01 4.23316509e-01 5.61059773e-01 2.67694801e-01
336 4.37437713e-01 9.84167010e-02 1.03871182e-01 2.35149428e-01 4.26011503e-01 5.54114878e-01 2.66187251e-01
337 4.32169169e-01 1.03295296e-01 1.01374753e-01 2.27498695e-01 4.36252743e-01 5.55629253e-01 2.66593784e-01
338 4.14819777e-01 8.46713483e-02 1.01688877e-01 2.28459120e-01 4.08741266e-01 5.73688388e-01 2.69823760e-01
339 4.31297421e-01 9.89152491e-02 9.60985273e-02 2.36283213e-01 4.23788518e-01 5.54034710e-01 2.67079115e-01
340 4.53044236e-01 1.07768908e-01 9.97233242e-02 2.45551571e-01 4.15853262e-01 5.60625315e-01 2.67650634e-01
341 4.32827622e-01 9.20983478e-02 1.00935534e-01 2.39793316e-01 4.33766752e-01 5.53061306e-01 2.66965628e-01
342 4.24676329e-01 9.25070867e-02 1.01010457e-01 2.31158391e-01 3.96460325e-01 5.76582789e-01 2.72676736e-01
343 4.24576879e-01 9.15359408e-02 9.78607833e-02 2.35179752e-01 4.13311988e-01 5.65223277e-01 2.70581484e-01
344 4.14774805e-01 9.11450312e-02 9.94835794e-02 2.24145800e-01 3.81228328e-01 5.86211562e-01 2.74742991e-01
345 4.27035809e-01 9.76697579e-02 1.03510968e-01 2.25854650e-01 4.02800500e-01 5.73882639e-01 2.72893757e-01
346 4.16910827e-01 1.00233316e-01 9.96649116e-02 2.17012182e-01 4.13208216e-01 5.63360274e-01 2.71034837e-01
347 4.46366847e-01 9.39474776e-02 1.02118716e-01 2.50300258e-01 3.99209142e-01 5.74438214e-01 2.74049729e-01
348 4.49161232e-01 1.06538117e-01 1.00538686e-01 2.42084026e-01 4.04245585e-01 5.76482594e-01 2.74018794e-01
349 4.24969703e-01 9.81857926e-02 9.77088213e-02 2.29074672e-01 4.26779836e-01 5.55566847e-01 2.71586359e-01
350 4.50752676e-01 9.52020884e-02 1.00520432e-01 2.55029738e-01 4.25981373e-01 5.60473919e-01 2.73579001e-01
351 4.16447341e-01 9.33951214e-02 1.00358449e-01 2.22693339e-01 4.23398226e-01 5.56655228e-01 2.72054702e-01
352 4.33118552e-01 1.00995697e-01 1.00095704e-01 2.32026756e-01 4.00297761e-01 5.75621605e-01 2.74446875e-01
353 4.35856253e-01 1.04281925e-01 9.71558690e-02 2.34418064e-01 4.01346207e-01 5.68558455e-01 2.74878323e-01
354 4.19538021e-01 9.24652144e-02 9.90454033e-02 2.28027016e-01 3.83282512e-01 5.89498758e-01 2.78831303e-01
355 4.16676491e-01 9.55581442e-02 9.81363356e-02 2.22981602e-01 4.04498965e-01 5.75646222e-01 2.76884079e-01
356 4.08338279e-01 8.90427008e-02 9.78858992e-02 2.21409261e-01 4.19816911e-01 5.65050125e-01 2.74787188e-01
357 4.31293488e-01 9.70740393e-02 9.52703804e-02 2.38948658e-01 4.13377523e-01 5.64109087e-01 2.75026679e-01
358 4.19635803e-01 9.29803550e-02 9.91521701e-02 2.27502882e-01 3.96537900e-01 5.79659641e-01 2.76066571e-01
359 4.26009715e-01 9.23732594e-02 9.55042988e-02 2.38131717e-01 4.23708498e-01 5.60806453e-01 2.76154071e-01
360 4.20469344e-01 9.80214998e-02 1.00026846e-01 2.22420573e-01 4.04299498e-01 5.74289382e-01 2.78597474e-01
361 4.31638479e-01 1.05069555e-01 1.01080850e-01 2.25487649e-01 4.03252929e-01 5.76578498e-01 2.79302835e-01
362 4.15024519e-01 9.76269394e-02 9.75955501e-02 2.19801635e-01 3.87652069e-01 5.84643602e-01 2.80840755e-01
363 4.13579434e-01 8.74544829e-02 9.69618410e-02 2.29162723e-01 3.91305208e-01 5.83090484e-01 2.81832874e-01
364 4.05712008e-01 8.35168958e-02 9.83990431e-02 2.23795682e-01 3.99927139e-01 5.75862765e-01 2.79874980e-01
365 4.12325442e-01 8.35778713e-02 9.80810374e-02 2.30666146e-01 3.84435058e-01 5.84522545e-01 2.81965315e-01
366 4.14625883e-01 8.89664590e-02 1.00142524e-01 2.25516498e-01 4.05670941e-01 5.75742304e-01 2.80792028e-01
367 4.07561779e-01 9.26742032e-02 9.82620642e-02 2.16625094e-01 4.17421818e-01 5.66902101e-01 2.80563891e-01
368 3.94624859e-01 7.87688419e-02 9.64180157e-02 2.19437629e-01 3.85535181e-01 5.81541955e-01 2.80586421e-01
369 4.09583062e-01 8.53380188e-02 9.49988812e-02 2.29245782e-01 4.01598632e-01 5.79956472e-01 2.80822307e-01
370 4.18471128e-01 9.54393744e-02 9.73672494e-02 2.25664079e-01 4.10311639e-01 5.80216885e-01 2.84684181e-01
371 4.28015083e-01 8.88355076e-02 9.49625596e-02 2.44216621e-01 3.97348195e-01 5.76007485e-01 2.81083345e-01
372 4.23300207e-01 9.38950926e-02 9.47138220e-02 2.34690890e-01 4.05080646e-01 5.78191102e-01 2.84326136e-01
373 3.97520065e-01 9.48235020e-02 9.53785554e-02 2.07317606e-01 4.03278708e-01 5.73990047e-01 2.83169031e-01
374 4.06698167e-01 9.30358693e-02 9.64333415e-02 2.17228562e-01 3.98983896e-01 5.86361289e-01 2.87784606e-01
375 3.95854801e-01 8.05805400e-02 9.64239463e-02 2.18849912e-01 3.84112954e-01 5.96068203e-01 2.87616670e-01
376 3.90806466e-01 8.20085928e-02 9.77406725e-02 2.11056814e-01 3.78913194e-01 5.91776669e-01 2.87094295e-01
377 4.06391203e-01 9.30425152e-02 9.78119299e-02 2.15536371e-01 3.74214321e-01 6.01196468e-01 2.90846318e-01
378 4.06791538e-01 7.84904435e-02 9.70679820e-02 2.31232718e-01 3.88375968e-01 5.90516210e-01 2.87514567e-01
379 4.13638264e-01 9.25282314e-02 9.61571038e-02 2.24952534e-01 3.76481235e-01 5.93645215e-01 2.88920492e-01
380 3.95938575e-01 8.82543251e-02 9.38199237e-02 2.13863939e-01 3.86945307e-01 5.90120554e-01 2.90515214e-01
381 3.87442589e-01 8.65624323e-02 9.49098915e-02 2.05969870e-01 3.77840936e-01 5.95744014e-01 2.90706575e-01
382 3.98471981e-01 9.91466269e-02 9.22372267e-02 2.07087725e-01 3.74447942e-01 5.90479493e-01 2.87547529e-01
383 4.00517017e-01 8.66222307e-02 9.53666419e-02 2.18527734e-01 4.05842692e-01 5.84291101e-01 2.88901806e-01
384 4.03884619e-01 9.36088264e-02 9.37460065e-02 2.16529414e-01 3.76259297e-01 6.02472305e-01 2.93497592e-01
385 4.04409230e-01 9.31640714e-02 9.42482874e-02 2.16996521e-01 3.65441918e-01 6.07469618e-01 2.93786228e-01
386 3.98953587e-01 8.51480290e-02 9.29151475e-02 2.20890015e-01 3.95516694e-01 5.85768223e-01 2.91593641e-01
387 4.14731860e-01 9.69579890e-02 9.26650167e-02 2.25108474e-01 3.87617230e-01 6.04868233e-01 2.96714485e-01
388 4.01348323e-01 8.51956531e-02 9.28111002e-02 2.23341197e-01 3.89128566e-01 6.00100398e-01 2.95774490e-01
389 3.92562866e-01 7.96397626e-02 9.18959007e-02 2.21026823e-01 3.64128083e-01 6.19760156e-01 2.99980611e-01
390 4.00428385e-01 7.77771771e-02 9.57206190e-02 2.26930186e-01 3.81434023e-01 6.03732705e-01 2.94683933e-01
391 3.95231098e-01 8.49569067e-02 8.92212316e-02 2.21052557e-01 3.91741216e-01 5.95031857e-01 2.95607209e-01
392 3.98528755e-01 8.50763172e-02 9.29670483e-02 2.20485032e-01 3.55661750e-01 6.16285801e-01 2.98772365e-01
393 4.08529639e-01 9.38684493e-02 9.50291604e-02 2.19631642e-01 3.77960920e-01 6.05100155e-01 2.97872573e-01
394 4.05058146e-01 8.74552354e-02 9.08016264e-02 2.26800919e-01 3.70416999e-01 6.08146966e-01 2.96957463e-01
395 3.75783145e-01 8.47911760e-02 9.03012678e-02 2.00690359e-01 3.68540019e-01 6.14563465e-01 3.01103860e-01
396 4.09625262e-01 8.73316526e-02 9.22350511e-02 2.30058149e-01 3.80006582e-01 5.98414719e-01 2.95844704e-01
397 3.87909651e-01 8.27250630e-02 9.08759832e-02 2.14308232e-01 3.61292809e-01 6.12768352e-01 2.97491938e-01
398 3.87135118e-01 9.38299224e-02 8.92583355e-02 2.04046488e-01 3.76927137e-01 6.04183733e-01 2.97745436e-01
399 3.97930145e-01 9.92022082e-02 9.22375992e-02 2.06489950e-01 3.75991523e-01 6.10300183e-01 3.00899476e-01
400 3.79023254e-01 6.79900497e-02 9.12874117e-02 2.19745412e-01 3.54092151e-01 6.23107553e-01 3.03394526e-01
401 3.65194649e-01 8.18207264e-02 9.52911079e-02 1.88082457e-01 3.68214220e-01 6.18000567e-01 3.05524290e-01
402 3.88729781e-01 8.07346106e-02 9.11356807e-02 2.16859117e-01 3.76871586e-01 6.09475911e-01 3.03530812e-01
403 3.92774403e-01 8.45582411e-02 9.36721787e-02 2.14543656e-01 3.42662901e-01 6.29104257e-01 3.04284960e-01
404 3.90968055e-01 8.04418772e-02 8.96350592e-02 2.20890746e-01 3.78876895e-01 6.07185483e-01 3.03919733e-01
405 3.95464659e-01 7.80970752e-02 9.24978852e-02 2.24869341e-01 3.63971263e-01 6.24232769e-01 3.06640148e-01
406 3.86052012e-01 9.52786878e-02 8.70751292e-02 2.03697816e-01 3.60882938e-01 6.24934852e-01 3.06226134e-01
407 3.82894486e-01 8.81913155e-02 8.79575610e-02 2.06745207e-01 3.78445476e-01 6.10751748e-01 3.04066330e-01
408 3.98602903e-01 9.50309783e-02 9.30560604e-02 2.10515499e-01 3.71788651e-01 6.21092081e-01 3.07344675e-01
409 3.83044034e-01 8.33836123e-02 9.02573764e-02 2.09402680e-01 3.59122038e-01 6.24055624e-01 3.06802511e-01
410 3.88793021e-01 9.46312100e-02 9.03983861e-02 2.03763053e-01 3.77640963e-01 6.10279441e-01 3.04811925e-01
411 3.80101502e-01 7.64924362e-02 8.71441364e-02 2.16464579e-01 3.52994055e-01 6.26910448e-01 3.08681667e-01
412 3.68781209e-01 7.87487924e-02 8.53769556e-02 2.04655126e-01 3.54397982e-01 6.22884810e-01 3.05129975e-01
413 3.75541925e-01 8.68166611e-02 8.42354000e-02 2.04489499e-01 3.62875640e-01 6.25323772e-01 3.11083496e-01
