epoch total_loss L_interior L_down_yy L_up_yy L_down L_up L_left L_right
1.697000000000e+03 9.326890722150e-05 2.781500916171e-05 3.040911360586e-05 2.060190354314e-06 4.462505785341e-06 8.687783520145e-06 3.689564891829e-06 1.614473876543e-05
1.698000000000e+03 1.004397563520e-04 2.943099025288e-05 2.993924135808e-05 2.033772034338e-06 1.707158844511e-05 7.060907137202e-06 8.022609108593e-06 6.880645287310e-06
1.699000000000e+03 1.062088558683e-04 2.832139034581e-05 3.300894240965e-05 2.062184648821e-06 5.745331236540e-06 1.116445309890e-05 5.497558504430e-06 2.040898471023e-05
1.700000000000e+03 1.189665563288e-04 3.332507185405e-05 3.625366298365e-05 2.023180968536e-06 1.809557761590e-05 9.491127457295e-06 6.995649528108e-06 1.278228410229e-05
1.701000000000e+03 1.258269767277e-04 3.244506660849e-05 3.327184458612e-05 2.071266180792e-06 9.603787475498e-06 1.514333780506e-05 1.128825988417e-05 2.200341077696e-05
1.702000000000e+03 1.418843457941e-04 3.219598511350e-05 3.325141369714e-05 2.053294338111e-06 2.532729195082e-05 1.635555599933e-05 1.026373047353e-05 2.243707604066e-05
1.703000000000e+03 1.532356982352e-04 2.751022293523e-05 3.231133086956e-05 1.971692881853e-06 1.703236739559e-05 2.234014937130e-05 1.795897514967e-05 3.411095894990e-05
1.704000000000e+03 1.640471746214e-04 2.760247480182e-05 3.309460953460e-05 2.031376652667e-06 3.336571899126e-05 2.338269405300e-05 1.805116335163e-05 2.651913200680e-05
1.705000000000e+03 1.846167288022e-04 3.386432217667e-05 3.465648842393e-05 2.057347046502e-06 1.956521009561e-05 2.952299837489e-05 1.803205122997e-05 4.691831418313e-05
1.706000000000e+03 2.130588254659e-04 3.619590643211e-05 3.441151784500e-05 2.129511130988e-06 4.508324491326e-05 3.220479629817e-05 2.457567825331e-05 3.845816900139e-05
1.707000000000e+03 2.501534472685e-04 2.879603744077e-05 3.340307739563e-05 2.035186298599e-06 3.506749271764e-05 4.829516547034e-05 3.214471871615e-05 7.041177741485e-05
1.708000000000e+03 2.955710806418e-04 2.752351065283e-05 3.438135536271e-05 2.055753839159e-06 7.175518840086e-05 5.496251833392e-05 4.493892993196e-05 5.995379979140e-05
1.709000000000e+03 3.654638712760e-04 5.371517909225e-05 3.517020377330e-05 2.029029019468e-06 5.302780482452e-05 7.164882845245e-05 4.878027539235e-05 1.010925334413e-04
1.710000000000e+03 4.234066291247e-04 4.815459760721e-05 4.346557034296e-05 2.369544972680e-06 8.978020923678e-05 8.256181172328e-05 5.694131687051e-05 1.001335695037e-04
1.711000000000e+03 5.084923468530e-04 4.666920358432e-05 3.776465382543e-05 2.061681470877e-06 8.646726928419e-05 1.094083854696e-04 7.919872587081e-05 1.469224516768e-04
1.712000000000e+03 6.130746332929e-04 4.277137850295e-05 3.808805558947e-05 2.204855718446e-06 1.479419588577e-04 1.281758595724e-04 9.886062616715e-05 1.550319138914e-04
1.713000000000e+03 7.669106125832e-04 6.977195153013e-05 4.468041879591e-05 2.269393462484e-06 1.309018698521e-04 1.709255448077e-04 1.135899365181e-04 2.347715053475e-04
1.714000000000e+03 9.472677484155e-04 1.028476472129e-04 4.403730054037e-05 2.285871460117e-06 2.131493238267e-04 1.958417415153e-04 1.493204326835e-04 2.397853822913e-04
1.715000000000e+03 1.154365949333e-03 8.175722905435e-05 4.792198160430e-05 2.268871412525e-06 2.143893798348e-04 2.630960079841e-04 1.738006540108e-04 3.711317840498e-04
1.716000000000e+03 1.343350508250e-03 5.244666681392e-05 5.345025783754e-05 2.488432073733e-06 3.276009229012e-04 3.057567810174e-04 2.414611954009e-04 3.601463104133e-04
1.717000000000e+03 1.455345074646e-03 7.197917148005e-05 4.650378468796e-05 2.398291826466e-06 2.888137823902e-04 3.434462414589e-04 2.638710429892e-04 4.383327614050e-04
1.718000000000e+03 1.508547342382e-03 1.364268100588e-04 5.054418579675e-05 2.465888655934e-06 3.414110396989e-04 3.223490493838e-04 2.107717446052e-04 4.445785598364e-04
1.719000000000e+03 1.407219329849e-03 1.272837980650e-04 5.633148612105e-05 2.850206101357e-06 2.537907857914e-04 3.183349908795e-04 2.354315656703e-04 4.131964524277e-04
1.720000000000e+03 1.153548015282e-03 6.219211354619e-05 5.179605068406e-05 2.374747964495e-06 2.724173245952e-04 2.595601836219e-04 1.970766024897e-04 3.081309841946e-04
1.721000000000e+03 8.036029175855e-04 3.653750900412e-05 3.692774043884e-05 2.269672904731e-06 1.546843996039e-04 1.810894755181e-04 1.313538232353e-04 2.607403439470e-04
1.722000000000e+03 4.420218174346e-04 4.808913217857e-05 3.718866719282e-05 1.910794026116e-06 1.066839176929e-04 8.364737732336e-05 6.647620466538e-05 9.802570275497e-05
1.723000000000e+03 2.014445635723e-04 5.664211130352e-05 3.424844908295e-05 2.258761696794e-06 1.314105156780e-05 3.131606354145e-05 1.732308919600e-05 4.651503331843e-05
1.724000000000e+03 8.418841025559e-05 3.475768971839e-05 3.336814552313e-05 1.975922259589e-06 7.642801392649e-06 1.817496809053e-06 2.912780132647e-07 4.335063749750e-06
1.725000000000e+03 9.399375994690e-05 3.348372410983e-05 3.604589437600e-05 1.813398284867e-06 1.045742919814e-05 3.840455065074e-06 1.379835907755e-06 6.973023118917e-06
1.726000000000e+03 2.003653644351e-04 5.235203570919e-05 3.520045720506e-05 1.915878101499e-06 1.609596620256e-05 2.840852903319e-05 1.792214061425e-05 4.847035961575e-05
1.727000000000e+03 3.434353275225e-04 3.752566772164e-05 4.069082933711e-05 1.868060735433e-06 7.678157999180e-05 6.553955608979e-05 4.565606650431e-05 7.537358033005e-05
1.728000000000e+03 4.795323475264e-04 3.603477307479e-05 3.489987284411e-05 2.111196636179e-06 8.070744661381e-05 1.050413484336e-04 8.370259456569e-05 1.370351383230e-04
1.729000000000e+03 5.129681085236e-04 4.044832894579e-05 3.513641058817e-05 1.886685140562e-06 1.250853529200e-04 1.051561921486e-04 7.544735854026e-05 1.298078132095e-04
1.730000000000e+03 4.825233481824e-04 6.856204709038e-05 4.134446498938e-05 2.194482021878e-06 6.910002412042e-05 9.778128151083e-05 6.603041401831e-05 1.375106076011e-04
1.731000000000e+03 3.986681113020e-04 7.315725088120e-05 4.449921834748e-05 1.921187276821e-06 7.623765122844e-05 7.038095645839e-05 5.082345887786e-05 8.164838072844e-05
1.732000000000e+03 2.701269113459e-04 3.528663728503e-05 3.441967055551e-05 2.082320861518e-06 3.676153210108e-05 4.897373946733e-05 3.075840868405e-05 8.184459875338e-05
1.733000000000e+03 1.665499730734e-04 2.874537676689e-05 3.380226553418e-05 1.874257691270e-06 3.386301614228e-05 2.386710184510e-05 2.233240047644e-05 2.206555109296e-05
1.734000000000e+03 9.171145211440e-05 2.848422627721e-05 3.325490615680e-05 1.857575057329e-06 4.015269041702e-06 6.357857728290e-06 4.326173893787e-06 1.341544520983e-05
1.735000000000e+03 7.659141556360e-05 3.419932545512e-05 3.192525400664e-05 1.955680545507e-06 3.127551735815e-06 1.475327962908e-06 9.421501658835e-07 2.966123702208e-06
1.736000000000e+03 8.520721894456e-05 2.591901829874e-05 3.353793727001e-05 1.868318122433e-06 1.102406804421e-05 4.312372766435e-06 1.632483986214e-06 6.913019660715e-06
1.737000000000e+03 1.196183293359e-04 3.669795114547e-05 3.382963404874e-05 1.889591658255e-06 7.176236977102e-06 1.098212305806e-05 8.348262781510e-06 2.069452420983e-05
1.738000000000e+03 1.539862423670e-04 5.012318069930e-05 3.209476926713e-05 1.876159899439e-06 2.122249861713e-05 1.762113060977e-05 1.194309697894e-05 1.910540959216e-05
1.739000000000e+03 1.609207392903e-04 3.543041020748e-05 3.131820631097e-05 1.876393753264e-06 1.637517198105e-05 2.080243211822e-05 1.293707009609e-05 4.218106187182e-05
1.740000000000e+03 1.619066460989e-04 2.688871609280e-05 3.238161662011e-05 1.946887095983e-06 3.139622276649e-05 2.507979843358e-05 1.820053148549e-05 2.601286541903e-05
1.741000000000e+03 1.561533426866e-04 2.961085738207e-05 3.487612411845e-05 2.030769564954e-06 1.526423147880e-05 2.481796764187e-05 1.884455014078e-05 3.070883394685e-05
1.742000000000e+03 1.240502169821e-04 3.299829404568e-05 3.118007225567e-05 1.952475031430e-06 2.310397940164e-05 1.087303280656e-05 7.802156687831e-06 1.614020584384e-05
1.743000000000e+03 1.015257948893e-04 3.567305975594e-05 3.269471562817e-05 1.973074404304e-06 3.398138687771e-06 8.359240382561e-06 3.151580585836e-06 1.627598430787e-05
1.744000000000e+03 7.850029942347e-05 2.579455576779e-05 3.453618774074e-05 1.874868871710e-06 6.946308985789e-06 2.664087560333e-06 2.819498149620e-06 3.864798600262e-06
1.745000000000e+03 7.084966637194e-05 2.607495116536e-05 3.431089862715e-05 1.883384811663e-06 1.941902155522e-06 1.153260768660e-06 2.054818679653e-07 5.279794095259e-06
1.746000000000e+03 7.272708171513e-05 2.967244290630e-05 3.236646807636e-05 1.925332298924e-06 2.415625431240e-06 1.527473159513e-06 5.799805649076e-07 4.239755071467e-06
1.747000000000e+03 8.305791561725e-05 2.947211760329e-05 3.202107473044e-05 2.004547013712e-06 1.056012933986e-05 2.997302772201e-06 9.443801332054e-07 5.058362603449e-06
1.748000000000e+03 9.858301200438e-05 3.158933031955e-05 3.348199243192e-05 1.889969098556e-06 4.776778951054e-06 7.879772056185e-06 6.535668035212e-06 1.242951384484e-05
1.749000000000e+03 1.184845823445e-04 3.524461862980e-05 3.687157368404e-05 2.040645995294e-06 1.542412974231e-05 1.093559603760e-05 5.669654910889e-06 1.229836834682e-05
1.750000000000e+03 1.291107182624e-04 3.126192314085e-05 3.290454333182e-05 1.942652716025e-06 1.064026218955e-05 1.350426191493e-05 8.862859431247e-06 2.999421485583e-05
1.751000000000e+03 1.331187522737e-04 2.603934626677e-05 3.195881072315e-05 1.864888986347e-06 2.751862484729e-05 1.560090640851e-05 1.346967837890e-05 1.666650314291e-05
1.752000000000e+03 1.304735778831e-04 2.587024209788e-05 3.270527668064e-05 2.144259497072e-06 9.504916306469e-06 2.011482138187e-05 1.246938518307e-05 2.766468242044e-05
1.753000000000e+03 1.189616159536e-04 3.287627623649e-05 3.214474781998e-05 1.920723207149e-06 2.109551678586e-05 9.539104212308e-06 8.429543413513e-06 1.295570109505e-05
1.754000000000e+03 1.006497768685e-04 3.323238343000e-05 3.138099782518e-05 1.896072149066e-06 4.022023858852e-06 9.035122275236e-06 3.930832008336e-06 1.715234247968e-05
1.755000000000e+03 9.035216498887e-05 2.765532917692e-05 3.763153654290e-05 1.972892277990e-06 8.594123755756e-06 5.291998604662e-06 3.394229906917e-06 5.812065410282e-06
1.756000000000e+03 8.502085256623e-05 3.321224721731e-05 3.170487980242e-05 1.966200898096e-06 3.180326984875e-06 3.555889861673e-06 2.345870143472e-06 9.055430382432e-06
1.757000000000e+03 7.142247341108e-05 2.390886584180e-05 3.414848470129e-05 1.909893171614e-06 6.084474989621e-06 1.613160065972e-06 5.083078917778e-07 3.249290102758e-06
1.758000000000e+03 6.960189057281e-05 2.829432560247e-05 3.167489194311e-05 1.992288162000e-06 3.192975327693e-06 1.340267886007e-06 5.390306228037e-07 2.568115633039e-06
1.759000000000e+03 7.114544132492e-05 2.833389589796e-05 3.302848199382e-05 2.016032112806e-06 3.015313950527e-06 1.394829723722e-06 7.558145966868e-07 2.601071855679e-06
1.760000000000e+03 6.999842298683e-05 2.716624658206e-05 3.256038689869e-05 1.887086682473e-06 4.122122390982e-06 9.829175269260e-07 5.013471877646e-07 2.778317821139e-06
1.761000000000e+03 8.135570533341e-05 3.427089905017e-05 3.255216870457e-05 1.900505935737e-06 1.814965344238e-06 1.967053549379e-06 4.753974991445e-08 8.802567208477e-06
1.762000000000e+03 8.869646990206e-05 3.432810262893e-05 3.351037230459e-05 1.925665173985e-06 8.442746548099e-06 3.362367806403e-06 2.953919874926e-06 4.173300567345e-06
1.763000000000e+03 9.592190326657e-05 2.664914245543e-05 3.111980549875e-05 1.976060048037e-06 5.353273536457e-06 9.546130968374e-06 5.599318683380e-06 1.567817889736e-05
1.764000000000e+03 1.126397692133e-04 2.588547431515e-05 3.250917870901e-05 1.900117467812e-06 2.032741213043e-05 1.056464407156e-05 8.073800017883e-06 1.337913727184e-05
1.765000000000e+03 1.194253563881e-04 3.056303103222e-05 3.138314059470e-05 1.903538532133e-06 9.472479177930e-06 1.438575145585e-05 1.219558362209e-05 1.952182719833e-05
1.766000000000e+03 1.317075657425e-04 4.252081635059e-05 3.275982817286e-05 2.031449866990e-06 1.876543865365e-05 1.200042061100e-05 5.530586804525e-06 1.809902823879e-05
1.767000000000e+03 1.260736171389e-04 3.233965617255e-05 3.154440491926e-05 1.913332880576e-06 9.744011549628e-06 1.541896381241e-05 9.152586244454e-06 2.596066951810e-05
1.768000000000e+03 1.235765084857e-04 2.474035500200e-05 3.000407014042e-05 1.929839299919e-06 2.415208655293e-05 1.456428799429e-05 1.508315926912e-05 1.310270272370e-05
1.769000000000e+03 1.132003817474e-04 2.621139356052e-05 3.116891457466e-05 1.978203272301e-06 9.047837011167e-06 1.472601161367e-05 8.287162017950e-06 2.178085742344e-05
1.770000000000e+03 9.086397039937e-05 2.660007885424e-05 3.245516927564e-05 1.921964440044e-06 1.278857598663e-05 5.344086730474e-06 5.240468453849e-06 6.513617336168e-06
1.771000000000e+03 8.886233990779e-05 3.827263572020e-05 3.419023414608e-05 2.007084049183e-06 2.078584884657e-06 3.394008444957e-06 9.143764145847e-07 8.005410563783e-06
1.772000000000e+03 6.502120231744e-05 2.347797999391e-05 3.060584276682e-05 2.008230694628e-06 4.297713985579e-06 1.322388811786e-06 3.157009587085e-07 2.993343514390e-06
1.773000000000e+03 7.208882016130e-05 3.095124702668e-05 3.142545392620e-05 2.122166961271e-06 3.034524979739e-06 8.975446235127e-07 4.057104661115e-07 3.252182068536e-06
1.774000000000e+03 6.979558384046e-05 2.574507925601e-05 3.247963104513e-05 2.056570792774e-06 2.144346581190e-06 1.608309617041e-06 6.875177973598e-07 5.074127784610e-06
1.775000000000e+03 7.920664211269e-05 2.597471757326e-05 3.138681131531e-05 1.970266566786e-06 9.555629731040e-06 3.283970272605e-06 2.501379185560e-06 4.533870196610e-06
1.776000000000e+03 9.573623538017e-05 3.242938691983e-05 3.367372846697e-05 1.944919858943e-06 4.660598278861e-06 7.534102678619e-06 5.048357252235e-06 1.044513646775e-05
1.777000000000e+03 8.417364733759e-05 2.813975333993e-05 2.937545286841e-05 1.939199137269e-06 1.076859825844e-05 4.216788511258e-06 4.373558567750e-06 5.360303475754e-06
1.778000000000e+03 1.007931714412e-04 3.927690704586e-05 3.655711770989e-05 1.973128973987e-06 2.452174385326e-06 5.882151526748e-06 1.174621729660e-06 1.347706347588e-05
1.779000000000e+03 9.194599260809e-05 3.016259506694e-05 3.289312371635e-05 2.052834588540e-06 1.158699978987e-05 4.768889539264e-06 3.880810709234e-06 6.600744200114e-06
1.780000000000e+03 9.341898839921e-05 2.343876622035e-05 3.113030106761e-05 1.937739625646e-06 6.215913344931e-06 1.018225339067e-05 7.262633516802e-06 1.325137964159e-05
1.781000000000e+03 1.019585470203e-04 2.770265382424e-05 3.426315015531e-05 2.004269617828e-06 1.625354707357e-05 7.086876848916e-06 5.644675638905e-06 9.003380000649e-06
1.782000000000e+03 9.354948269902e-05 2.729496009124e-05 3.553745409590e-05 1.939017010955e-06 4.608012204699e-06 7.164512226154e-06 4.808618996321e-06 1.219691057486e-05
1.783000000000e+03 1.020838317345e-04 4.218820686219e-05 3.482611282379e-05 2.174327619286e-06 8.518182767148e-06 4.995858034818e-06 2.022704165938e-06 7.358445145655e-06
1.784000000000e+03 9.687991405372e-05 3.319963798276e-05 3.378198380233e-05 1.955768539119e-06 3.769104978346e-06 7.110832484614e-06 3.180578005413e-06 1.388200962538e-05
1.785000000000e+03 1.038484551827e-04 3.466583802947e-05 3.019454015885e-05 1.977723059099e-06 1.571676693857e-05 6.936857971596e-06 7.397860827041e-06 6.958875928831e-06
1.786000000000e+03 9.795497317100e-05 2.683083766897e-05 3.177496182616e-05 1.946762949956e-06 6.517742349388e-06 9.130122634815e-06 5.812923518533e-06 1.594161403773e-05
1.787000000000e+03 9.607199172024e-05 3.184741945006e-05 3.478175494820e-05 2.088884002660e-06 1.018153852783e-05 5.832353053847e-06 4.656009423343e-06 6.684032996418e-06
1.788000000000e+03 1.035821478581e-04 4.510412327363e-05 3.181721331202e-05 1.939396497619e-06 3.068660134886e-06 5.959424470348e-06 2.592096279841e-06 1.310123388976e-05
1.789000000000e+03 9.568133827997e-05 2.838740329025e-05 3.155893864459e-05 2.043393578788e-06 1.490854356234e-05 5.850996330992e-06 2.743854793152e-06 1.018820603349e-05
1.790000000000e+03 1.118874788517e-04 2.838917134795e-05 3.293983900221e-05 2.062284693238e-06 7.685995115025e-06 1.435666672478e-05 1.153874200099e-05 1.491478269600e-05
1.791000000000e+03 1.142057153629e-04 2.619487895572e-05 3.479726728983e-05 1.915883558468e-06 1.995895581786e-05 1.045375938702e-05 1.011701715470e-05 1.076795433619e-05
1.792000000000e+03 1.184048960567e-04 3.598178955144e-05 3.239421857870e-05 1.850631861089e-06 6.570757705049e-06 1.074020201486e-05 4.775472916663e-06 2.609182411106e-05
1.793000000000e+03 1.431291311746e-04 5.374126340030e-05 3.724371708813e-05 2.046352165053e-06 1.696286744846e-05 1.127384348365e-05 7.205720521597e-06 1.465537297918e-05
1.794000000000e+03 1.395469153067e-04 2.819862493197e-05 3.058691436308e-05 2.073333234875e-06 1.139975483966e-05 2.178715112677e-05 1.413543031958e-05 3.136570740025e-05
1.795000000000e+03 1.790274109226e-04 2.751260763034e-05 2.998869240400e-05 2.024136620093e-06 4.542985698208e-05 2.275747101521e-05 1.966398303921e-05 3.165067028021e-05
1.796000000000e+03 1.988817821257e-04 2.458409653627e-05 3.180028579663e-05 2.034132648987e-06 2.531513018766e-05 3.935259155696e-05 2.951358692371e-05 4.628196620615e-05
1.797000000000e+03 2.310414129170e-04 4.715781687992e-05 3.781936902669e-05 2.118812062690e-06 4.472459477256e-05 3.399367051315e-05 2.551797479100e-05 3.970918260165e-05
1.798000000000e+03 2.849869197235e-04 6.871968798805e-05 3.531204856699e-05 1.902304461510e-06 3.008499697899e-05 4.431233173818e-05 2.349645365030e-05 8.115911623463e-05
1.799000000000e+03 3.258136275690e-04 3.639725036919e-05 3.743796332856e-05 2.143596248061e-06 7.287415064638e-05 6.135501462268e-05 4.770374653162e-05 6.790192128392e-05
1.800000000000e+03 4.074936150573e-04 2.619542647153e-05 3.481065868982e-05 2.047568159469e-06 7.115418702597e-05 9.092078835238e-05 7.134829502320e-05 1.110167140723e-04
1.801000000000e+03 4.989461158402e-04 4.429205364431e-05 3.332756750751e-05 2.030345285675e-06 1.226665481227e-04 9.720379603095e-05 6.910999945831e-05 1.303157914663e-04
1.802000000000e+03 6.531598628499e-04 9.540165774524e-05 4.778161383001e-05 2.289636540809e-06 9.771563782124e-05 1.337779831374e-04 8.916771912482e-05 1.870255800895e-04
1.803000000000e+03 8.259933674708e-04 9.206320100930e-05 4.836370135308e-05 2.537273076086e-06 1.766705099726e-04 1.727127528284e-04 1.240513665834e-04 2.095945965266e-04
1.804000000000e+03 1.022445503622e-03 4.994403570890e-05 3.796138480539e-05 2.065832859444e-06 2.121600264218e-04 2.249153185403e-04 1.637375971768e-04 3.316612855997e-04
1.805000000000e+03 1.223097438924e-03 5.583922757069e-05 4.711119254353e-05 2.588313464003e-06 2.878036757465e-04 2.874208439607e-04 2.284559595864e-04 3.138781466987e-04
