epoch total_loss interior_loss down_yy_loss up_yy_loss down_loss up_loss left_loss right_loss
1603 2.40114741e-02 5.26147662e-03 2.37800670e-03 1.14627299e-03 7.24008167e-03 1.98506378e-03 2.48913863e-03 3.51143396e-03
1604 2.39074491e-02 5.12283063e-03 2.40450539e-03 1.12130912e-03 7.23995036e-03 2.13011377e-03 2.52235006e-03 3.36638978e-03
1605 2.37099361e-02 5.28003974e-03 2.16576643e-03 1.21598656e-03 6.97125355e-03 1.98339275e-03 2.60139047e-03 3.49210575e-03
1606 2.33800877e-02 4.84359544e-03 2.45247129e-03 1.16514834e-03 6.92559686e-03 1.94885896e-03 2.50694109e-03 3.53747583e-03
1607 2.35949736e-02 4.64640046e-03 2.52656033e-03 1.13703089e-03 7.20954733e-03 2.01131217e-03 2.55212490e-03 3.51199764e-03
1608 2.42246911e-02 5.81298023e-03 1.88879261e-03 1.19912648e-03 7.30507681e-03 1.99007383e-03 2.51751021e-03 3.51113011e-03
1609 2.28788573e-02 5.14003355e-03 2.10239342e-03 1.13823370e-03 6.62316196e-03 1.93825504e-03 2.47884868e-03 3.45792994e-03
1610 2.65145916e-02 8.46530311e-03 2.13489402e-03 1.17418892e-03 6.85274648e-03 1.88430748e-03 2.61884648e-03 3.38430470e-03
1611 2.37010457e-02 5.31584397e-03 2.44764634e-03 1.12376502e-03 6.79029478e-03 1.86137424e-03 2.55620969e-03 3.60591058e-03
1612 2.41535343e-02 5.60313417e-03 2.25477037e-03 1.08764251e-03 7.02694943e-03 1.85293634e-03 2.57939729e-03 3.74870375e-03
1613 2.27261856e-02 4.49611526e-03 1.99239631e-03 1.07957015e-03 6.98016910e-03 1.80286344e-03 2.54716515e-03 3.82790784e-03
1614 2.21473072e-02 4.77374298e-03 1.70158525e-03 1.16136996e-03 6.64415071e-03 1.82000350e-03 2.52599292e-03 3.52046266e-03
1615 2.19380166e-02 4.02700249e-03 1.91684009e-03 1.11851434e-03 6.61427528e-03 1.83730060e-03 2.56657880e-03 3.85750690e-03
1616 2.32167020e-02 5.29381307e-03 2.11988040e-03 1.16644765e-03 6.54402608e-03 1.72153453e-03 2.50640814e-03 3.86458985e-03
1617 2.49686278e-02 6.20262651e-03 2.42232438e-03 1.19310094e-03 6.99477131e-03 1.83457648e-03 2.49231677e-03 3.82891344e-03
1618 2.29126420e-02 4.64561116e-03 2.43294425e-03 1.09357794e-03 6.69900933e-03 1.83964288e-03 2.42124801e-03 3.78060713e-03
1619 2.23478768e-02 4.44692839e-03 2.04980001e-03 1.17143139e-03 6.78302394e-03 1.84823363e-03 2.36801454e-03 3.68044502e-03
1620 2.38529164e-02 5.25693642e-03 2.58294051e-03 1.17760210e-03 6.80345111e-03 1.89269055e-03 2.38527311e-03 3.75402230e-03
1621 2.23921519e-02 4.25959239e-03 2.56465655e-03 1.15243078e-03 6.34571398e-03 1.96840125e-03 2.30908860e-03 3.79226939e-03
1622 2.43049059e-02 6.20824751e-03 2.41948571e-03 1.14325248e-03 6.72025699e-03 1.85716769e-03 2.20506289e-03 3.75143508e-03
1623 2.16199532e-02 4.09860816e-03 1.96571951e-03 1.09816948e-03 6.43022405e-03 1.90697191e-03 2.23611086e-03 3.88415018e-03
1624 2.55004559e-02 7.90873822e-03 2.10317667e-03 1.12449040e-03 6.51293993e-03 2.01919349e-03 2.25162506e-03 3.58029199e-03
1625 2.35864781e-02 6.01164950e-03 2.08064518e-03 1.08284364e-03 6.80051930e-03 1.92066969e-03 2.20609922e-03 3.48405098e-03
1626 2.35629827e-02 5.32627525e-03 2.58549466e-03 1.11529394e-03 6.78494666e-03 2.05829926e-03 2.20459863e-03 3.48807592e-03
1627 2.41316557e-02 6.14403421e-03 2.41865846e-03 1.17755681e-03 6.62970915e-03 1.95993204e-03 2.25587795e-03 3.54588986e-03
1628 2.40312871e-02 6.54725218e-03 2.19319970e-03 1.16370327e-03 6.52984437e-03 1.84813922e-03 2.26400048e-03 3.48514854e-03
1629 2.30638552e-02 4.84862272e-03 2.47186585e-03 1.16906641e-03 6.96442183e-03 1.87850592e-03 2.24254373e-03 3.48882889e-03
1630 2.32559294e-02 6.02226658e-03 2.23630155e-03 1.15893863e-03 6.24539517e-03 1.84279168e-03 2.33715447e-03 3.41308257e-03
1631 2.31063534e-02 5.15755219e-03 2.30530603e-03 1.17220811e-03 6.63868990e-03 1.80786615e-03 2.35701818e-03 3.66771338e-03
1632 2.33500637e-02 6.33825641e-03 1.91744172e-03 1.08416809e-03 6.27221027e-03 1.77787396e-03 2.36138399e-03 3.59872915e-03
1633 2.24418379e-02 5.16256690e-03 2.02932302e-03 1.18915166e-03 6.42715767e-03 1.70535583e-03 2.41230172e-03 3.51598137e-03
1634 2.30384804e-02 5.67461038e-03 1.81011017e-03 1.13290094e-03 6.18707994e-03 1.72813574e-03 2.52640713e-03 3.97923635e-03
1635 2.39638407e-02 5.89088257e-03 2.10022926e-03 1.12167641e-03 6.64911699e-03 1.76029315e-03 2.38546100e-03 4.05618222e-03
1636 2.32640076e-02 5.36108995e-03 2.34698784e-03 1.12740882e-03 6.63753692e-03 1.71884953e-03 2.30796495e-03 3.76416883e-03
1637 2.27940176e-02 5.37698716e-03 2.38405773e-03 1.12093217e-03 6.28885021e-03 1.71337870e-03 2.41634459e-03 3.49346758e-03
1638 2.52043884e-02 8.45847744e-03 1.79695594e-03 1.15976145e-03 6.10371120e-03 1.75105792e-03 2.37577083e-03 3.55865364e-03
1639 2.32360382e-02 5.99935977e-03 2.22249352e-03 1.13312108e-03 6.43544737e-03 1.64606678e-03 2.38752458e-03 3.41202551e-03
1640 2.40214542e-02 6.19146833e-03 2.32214062e-03 1.12496526e-03 6.44892780e-03 1.59929926e-03 2.40403693e-03 3.93061666e-03
1641 2.38985345e-02 5.53328823e-03 2.83463066e-03 1.19027228e-03 6.47636037e-03 1.67048245e-03 2.36942526e-03 3.82407848e-03
1642 2.47273240e-02 6.72387471e-03 2.01947079e-03 1.14103174e-03 6.60341093e-03 1.83270650e-03 2.28165044e-03 4.12517833e-03
1643 2.22022608e-02 3.53965815e-03 2.82144174e-03 1.12264964e-03 6.54972764e-03 1.89341139e-03 2.22904445e-03 4.04632697e-03
1644 2.40090378e-02 5.44368802e-03 3.12055880e-03 1.10003026e-03 6.45367522e-03 1.78083207e-03 2.17875442e-03 3.93149769e-03
1645 2.46553198e-02 5.95762441e-03 2.79604876e-03 1.20100938e-03 6.61355397e-03 1.94255786e-03 2.20888178e-03 3.93564440e-03
1646 2.37589143e-02 5.71922492e-03 2.77870265e-03 1.14771037e-03 6.25173142e-03 1.90552673e-03 2.18498614e-03 3.77103314e-03
1647 2.22847667e-02 4.07053530e-03 2.69863126e-03 1.12812687e-03 6.56881183e-03 1.80372840e-03 2.11224845e-03 3.90268443e-03
1648 2.19078045e-02 4.31950856e-03 2.25683139e-03 1.17714866e-03 6.40633423e-03 1.92418846e-03 2.13524839e-03 3.68854357e-03
1649 2.24251263e-02 4.17599361e-03 2.41153594e-03 1.17427926e-03 6.64819172e-03 1.92104874e-03 2.11982219e-03 3.97425424e-03
1650 2.23002695e-02 4.50015860e-03 2.51921150e-03 1.11426914e-03 6.43999223e-03 1.83645962e-03 2.18433724e-03 3.70584265e-03
1651 2.28143800e-02 5.25386073e-03 2.21229042e-03 1.07050117e-03 6.50603604e-03 1.93990092e-03 2.14971974e-03 3.68207181e-03
1652 2.16617193e-02 4.21717949e-03 2.21243151e-03 1.18776062e-03 6.42053364e-03 1.95741677e-03 2.12846370e-03 3.53793404e-03
1653 2.18978003e-02 4.50809207e-03 2.29364657e-03 1.10636500e-03 6.55495655e-03 1.81361020e-03 2.13045441e-03 3.49067478e-03
1654 2.12621391e-02 4.37731808e-03 1.96884456e-03 1.06540206e-03 6.41460344e-03 1.84462999e-03 2.12426344e-03 3.46707646e-03
1655 2.09599659e-02 4.14043246e-03 1.91713404e-03 1.10301340e-03 6.25839271e-03 1.81379903e-03 2.14725174e-03 3.57994204e-03
1656 2.18298305e-02 4.89919214e-03 2.12395214e-03 1.14135840e-03 6.34545274e-03 1.87033159e-03 2.15078797e-03 3.29875457e-03
1657 2.30192970e-02 6.12891745e-03 1.97029207e-03 1.08891085e-03 6.53283997e-03 1.76899636e-03 2.15577078e-03 3.37356864e-03
1658 2.22283397e-02 5.57789765e-03 2.13611429e-03 1.04844954e-03 6.22423412e-03 1.75768102e-03 2.13982584e-03 3.34413699e-03
1659 2.24379823e-02 5.71497018e-03 2.28087814e-03 1.16872764e-03 6.17414806e-03 1.78829744e-03 2.13135337e-03 3.17960605e-03
1660 2.32742783e-02 6.48543704e-03 2.17913114e-03 1.15941116e-03 6.34194072e-03 1.72666635e-03 2.18676147e-03 3.19493026e-03
1661 2.33147480e-02 7.06176693e-03 1.75815471e-03 1.08971971e-03 6.40102336e-03 1.73105439e-03 2.21879059e-03 3.05423676e-03
1662 2.20850334e-02 5.34050865e-03 2.09230999e-03 1.14096864e-03 6.32747961e-03 1.77046622e-03 2.23378511e-03 3.17951385e-03
1663 2.31394079e-02 6.45777071e-03 2.08471739e-03 1.11379079e-03 6.26902515e-03 1.65301852e-03 2.28443765e-03 3.27664684e-03
1664 2.02852674e-02 4.19825828e-03 1.85703218e-03 1.11876160e-03 5.96957793e-03 1.73252157e-03 2.31350330e-03 3.09561263e-03
1665 2.16510184e-02 5.42625925e-03 1.99515373e-03 1.12902431e-03 6.04903651e-03 1.71629060e-03 2.28093006e-03 3.05432314e-03
1666 2.39996891e-02 7.80435139e-03 2.03677756e-03 1.14447169e-03 5.95761510e-03 1.64423732e-03 2.29879632e-03 3.11343931e-03
1667 2.24003270e-02 5.63288387e-03 2.01935391e-03 1.08227809e-03 6.38266280e-03 1.67900382e-03 2.25343672e-03 3.35070724e-03
1668 2.24933065e-02 5.86030586e-03 2.26444448e-03 1.10719842e-03 6.12360518e-03 1.69584167e-03 2.28606979e-03 3.15584196e-03
1669 2.25225389e-02 6.25069207e-03 1.94849051e-03 1.19000522e-03 5.93590597e-03 1.56464847e-03 2.30587483e-03 3.32692312e-03
1670 2.19709873e-02 5.39729232e-03 2.05047685e-03 1.13106717e-03 6.19544927e-03 1.67458120e-03 2.28467467e-03 3.23744700e-03
1671 2.19071768e-02 5.71604352e-03 1.86218985e-03 1.05940050e-03 6.15004543e-03 1.65427069e-03 2.27622711e-03 3.18899890e-03
1672 2.11858917e-02 4.69974848e-03 2.12735380e-03 1.11287611e-03 6.15264941e-03 1.56495674e-03 2.17648479e-03 3.35182250e-03
1673 2.57460997e-02 8.88657849e-03 2.22826400e-03 1.17575319e-03 6.32934133e-03 1.58952072e-03 2.20989389e-03 3.32674966e-03
1674 2.30949763e-02 6.05639908e-03 2.35018926e-03 1.15297735e-03 6.27587829e-03 1.64399995e-03 2.12208275e-03 3.49344802e-03
1675 2.23540422e-02 5.78696141e-03 2.17874092e-03 1.06867787e-03 6.00996055e-03 1.67722174e-03 2.21795565e-03 3.41452262e-03
1676 2.04009563e-02 3.83909233e-03 2.31018802e-03 1.03484711e-03 6.01309864e-03 1.65667303e-03 2.19588028e-03 3.35117686e-03
1677 2.12508254e-02 4.65580495e-03 2.17960798e-03 1.03694526e-03 6.10410003e-03 1.62391632e-03 2.14194786e-03 3.50850355e-03
1678 2.27002073e-02 6.01249700e-03 2.31689191e-03 1.12335454e-03 6.33319467e-03 1.66028121e-03 2.17217370e-03 3.08181276e-03
1679 2.13327259e-02 4.71894676e-03 2.07990664e-03 1.11503596e-03 6.06855657e-03 1.66154653e-03 2.11980892e-03 3.56892450e-03
1680 2.06006821e-02 4.20296798e-03 1.81174953e-03 1.05906709e-03 6.03781175e-03 1.66530255e-03 2.12249300e-03 3.70128988e-03
1681 2.13531144e-02 4.51918971e-03 1.99596235e-03 1.11470348e-03 6.25793822e-03 1.66747987e-03 2.14479910e-03 3.65304155e-03
1682 2.20604446e-02 5.46388002e-03 2.19343114e-03 1.15460530e-03 6.39268802e-03 1.67530763e-03 2.08874536e-03 3.09178652e-03
1683 2.29603685e-02 5.71626890e-03 2.88018910e-03 1.17736985e-03 6.01166952e-03 1.74552016e-03 2.09172838e-03 3.33762262e-03
1684 2.12874953e-02 4.92887758e-03 1.94650039e-03 1.10718887e-03 6.22558314e-03 1.64454756e-03 2.10211426e-03 3.33268358e-03
1685 2.06261538e-02 4.53873817e-03 1.94829667e-03 1.03007583e-03 6.04038080e-03 1.57823740e-03 2.15985393e-03 3.33056902e-03
1686 2.14081779e-02 5.28047606e-03 1.96375791e-03 1.03601965e-03 6.16702670e-03 1.61804922e-03 2.14706897e-03 3.19577730e-03
1687 2.12133452e-02 4.75981925e-03 2.13688146e-03 1.17316446e-03 6.06346084e-03 1.60611758e-03 2.11835839e-03 3.35554173e-03
1688 2.08967030e-02 4.63694194e-03 2.06994149e-03 1.15517806e-03 6.04757247e-03 1.67595909e-03 2.12866720e-03 3.18244332e-03
1689 2.12652218e-02 4.54157032e-03 2.51097302e-03 1.12826086e-03 6.29146583e-03 1.60948792e-03 2.06917548e-03 3.11428797e-03
1690 2.44549494e-02 8.39579292e-03 1.80712028e-03 1.11919409e-03 6.11978257e-03 1.69069413e-03 2.05442379e-03 3.26794153e-03
1691 2.14748848e-02 4.90608066e-03 2.22941418e-03 1.07094646e-03 6.31686766e-03 1.65176706e-03 2.08168989e-03 3.21811787e-03
1692 2.10396349e-02 5.62235480e-03 1.86510733e-03 1.10816548e-03 5.87102631e-03 1.55202043e-03 2.11461750e-03 2.90634064e-03
1693 2.05315724e-02 4.93607624e-03 1.77035213e-03 1.10681157e-03 5.97311277e-03 1.57669792e-03 2.12705112e-03 3.04147112e-03
1694 2.06342395e-02 4.79331426e-03 2.11741007e-03 1.04725361e-03 5.94534073e-03 1.52187340e-03 2.12848536e-03 3.08056176e-03
1695 2.10785717e-02 5.26792463e-03 2.07908591e-03 1.07134366e-03 6.09610509e-03 1.52245420e-03 2.13628518e-03 2.90537463e-03
1696 2.11536717e-02 5.08190924e-03 2.33545317e-03 1.08243118e-03 6.04265323e-03 1.52270519e-03 2.15229206e-03 2.93622748e-03
1697 2.18966883e-02 6.16312865e-03 2.07057782e-03 1.06721965e-03 5.67058567e-03 1.45667966e-03 2.13540858e-03 3.33308848e-03
1698 2.02522259e-02 5.22502745e-03 1.79226673e-03 1.05485378e-03 5.57094254e-03 1.50490738e-03 2.13051168e-03 2.97371671e-03
1699 2.06081122e-02 5.51668834e-03 1.83006632e-03 1.08313689e-03 5.66746807e-03 1.48796127e-03 2.09597731e-03 2.92681460e-03
1700 2.07314380e-02 4.49182093e-03 2.21666065e-03 1.07278884e-03 6.31764531e-03 1.47485430e-03 2.13834434e-03 3.01932264e-03
1701 2.06980221e-02 5.43013867e-03 1.78012217e-03 1.06917461e-03 5.89225302e-03 1.54612097e-03 2.07016198e-03 2.91005243e-03
1702 2.34562010e-02 8.71652830e-03 1.67583651e-03 1.09948171e-03 5.58644533e-03 1.53290492e-03 2.04792013e-03 2.79708439e-03
1703 1.97049771e-02 4.31920122e-03 1.90078793e-03 1.07814360e-03 5.78605291e-03 1.58090540e-03 2.03533121e-03 3.00455419e-03
1704 1.95286293e-02 4.17631166e-03 1.97997200e-03 1.13476580e-03 5.73439337e-03 1.51891692e-03 2.03692890e-03 2.94734119e-03
1705 2.24687215e-02 7.43951974e-03 1.80577289e-03 1.11196085e-03 5.58536453e-03 1.52682513e-03 2.00697850e-03 2.99230102e-03
1706 2.09470335e-02 5.50798606e-03 2.04718160e-03 1.10435684e-03 5.70415705e-03 1.44506746e-03 2.03170371e-03 3.10657849e-03
1707 2.05642730e-02 5.21855382e-03 2.13615806e-03 1.10438478e-03 5.67088975e-03 1.46146468e-03 1.96789042e-03 3.00493138e-03
1708 2.02933773e-02 4.87713609e-03 2.02118745e-03 1.09493930e-03 5.60136931e-03 1.43450696e-03 2.07646191e-03 3.18777538e-03
1709 2.04420909e-02 4.75394493e-03 2.06120033e-03 1.09509088e-03 5.76324807e-03 1.39055483e-03 2.01258203e-03 3.36546917e-03
1710 2.04586145e-02 4.90736729e-03 2.51713442e-03 1.08744774e-03 5.53002488e-03 1.49720255e-03 1.97018683e-03 2.94925086e-03
1711 1.99592412e-02 4.38631000e-03 2.08667363e-03 1.03458157e-03 5.99164888e-03 1.43440859e-03 1.91592029e-03 3.10969888e-03
1712 2.12827511e-02 4.97094728e-03 2.43277266e-03 1.14001031e-03 5.78963012e-03 1.50423800e-03 1.92658743e-03 3.51856486e-03
1713 2.12506186e-02 5.57906693e-03 2.40743370e-03 1.04581635e-03 5.64411655e-03 1.54301035e-03 1.92132744e-03 3.10984696e-03
1714 2.06192899e-02 5.36763296e-03 1.53227069e-03 1.07465906e-03 5.98618295e-03 1.49979827e-03 1.96987391e-03 3.18887271e-03
1715 1.90635137e-02 4.42506326e-03 1.64075044e-03 1.11444842e-03 5.43807074e-03 1.53884583e-03 1.89972646e-03 3.00660869e-03
1716 2.03689858e-02 5.19906823e-03 2.07407423e-03 1.08472188e-03 5.57724712e-03 1.48882985e-03 1.95116387e-03 2.99387984e-03
1717 1.93834957e-02 4.56961524e-03 1.69687963e-03 1.06099702e-03 5.48272207e-03 1.51171803e-03 1.99010386e-03 3.07146134e-03
1718 2.00008471e-02 4.69863042e-03 2.38407962e-03 1.10846187e-03 5.34897530e-03 1.49573910e-03 1.93047349e-03 3.03448690e-03
1719 1.93587821e-02 4.36912663e-03 2.33371602e-03 1.00562838e-03 5.49137872e-03 1.46995694e-03 1.86321873e-03 2.82575702e-03
1720 2.03292146e-02 5.32862032e-03 2.02211482e-03 1.08526449e-03 5.67845488e-03 1.44621113e-03 1.85995013e-03 2.90859793e-03
1721 1.88324749e-02 4.44448693e-03 1.55943783e-03 1.09820056e-03 5.70874708e-03 1.43439998e-03 1.91272865e-03 2.67447298e-03
1722 2.02068482e-02 5.17553091e-03 2.37036659e-03 1.08522107e-03 5.47190616e-03 1.37337379e-03 1.91113667e-03 2.81931320e-03
1723 1.91606786e-02 4.90746228e-03 1.56413252e-03 1.06351590e-03 5.59696276e-03 1.40836008e-03 1.90718356e-03 2.71306117e-03
1724 1.95581168e-02 5.29287569e-03 1.79868343e-03 1.06807379e-03 5.46341296e-03 1.41100190e-03 1.90741406e-03 2.61665531e-03
1725 2.13130862e-02 7.09078135e-03 1.88788516e-03 1.05393887e-03 5.24643809e-03 1.45715638e-03 1.99187198e-03 2.58501479e-03
1726 1.94994342e-02 5.05872630e-03 1.87914725e-03 1.04437012e-03 5.48769301e-03 1.43308740e-03 1.98941771e-03 2.60699284e-03
1727 2.14471817e-02 6.83132885e-03 1.91765965e-03 1.06446201e-03 5.53475413e-03 1.31702342e-03 1.91057753e-03 2.87137483e-03
1728 2.09024195e-02 6.70030247e-03 1.75821839e-03 1.02228357e-03 5.34106186e-03 1.36973860e-03 1.99436373e-03 2.71644979e-03
1729 2.08212268e-02 6.31472934e-03 1.98776415e-03 1.01127394e-03 5.40160201e-03 1.36483007e-03 1.90127455e-03 2.83975364e-03
1730 1.93016306e-02 4.96988976e-03 1.61900953e-03 1.06898847e-03 5.40056033e-03 1.31993019e-03 1.97954639e-03 2.94370577e-03
1731 2.05651727e-02 5.85082732e-03 1.80761644e-03 1.08259323e-03 5.40150749e-03 1.25544867e-03 2.04172335e-03 3.12545523e-03
1732 2.19424590e-02 7.51240691e-03 1.72904716e-03 1.06594525e-03 5.36055025e-03 1.32526958e-03 1.95219077e-03 2.99704960e-03
1733 2.06646658e-02 5.51186502e-03 2.21833820e-03 1.08188752e-03 5.50693739e-03 1.40506157e-03 1.83299149e-03 3.10758478e-03
1734 1.98555868e-02 5.10804262e-03 1.77893334e-03 1.11998094e-03 5.53798722e-03 1.36103912e-03 1.92092767e-03 3.02867568e-03
1735 2.05982197e-02 5.81801590e-03 2.11071945e-03 1.09131366e-03 5.36550162e-03 1.32986100e-03 1.83212105e-03 3.05068702e-03
1736 2.09688880e-02 5.90561330e-03 1.97674194e-03 1.12340739e-03 5.49481437e-03 1.38737017e-03 1.81968417e-03 3.26125650e-03
1737 1.97004676e-02 4.86765895e-03 2.06682715e-03 1.09117350e-03 5.28786192e-03 1.40785752e-03 1.84868346e-03 3.13040405e-03
1738 2.03497577e-02 5.26360748e-03 2.26759724e-03 1.13791227e-03 5.29042352e-03 1.36962661e-03 1.86568289e-03 3.15490668e-03
1739 1.90451313e-02 4.89155995e-03 1.73414475e-03 1.05914532e-03 5.19387843e-03 1.27162959e-03 1.84624887e-03 3.04852449e-03
1740 1.99720152e-02 4.89254156e-03 1.90815132e-03 1.07211375e-03 5.70153538e-03 1.36794022e-03 1.88353553e-03 3.14619741e-03
1741 1.98664945e-02 5.00982068e-03 2.00572214e-03 1.02735078e-03 5.52321784e-03 1.33631565e-03 1.88905862e-03 3.07500665e-03
1742 2.08164398e-02 5.36471047e-03 2.40355032e-03 1.09669368e-03 5.47069870e-03 1.40919688e-03 1.82367885e-03 3.24791158e-03
1743 1.91423781e-02 4.28195857e-03 1.89602363e-03 1.04524766e-03 5.53444307e-03 1.42245169e-03 1.77310454e-03 3.18914908e-03
1744 2.01069582e-02 5.15871821e-03 2.15627090e-03 1.10151095e-03 5.43471193e-03 1.44688401e-03 1.82180968e-03 2.98705115e-03
1745 1.91463083e-02 4.61366959e-03 2.09627533e-03 1.06846844e-03 5.33489371e-03 1.48098590e-03 1.79431762e-03 2.75769876e-03
1746 1.95893236e-02 5.24355425e-03 1.99829624e-03 1.06342940e-03 5.35021769e-03 1.44993397e-03 1.73624232e-03 2.74764723e-03
1747 1.89360417e-02 4.38411115e-03 2.15494772e-03 1.10457279e-03 5.19120181e-03 1.47105509e-03 1.87228434e-03 2.75787036e-03
1748 1.91487148e-02 4.75328509e-03 2.21409486e-03 1.03629241e-03 5.22246771e-03 1.38200866e-03 1.80050381e-03 2.74006347e-03
1749 1.85714606e-02 4.38671745e-03 1.91662286e-03 1.08609803e-03 5.36742434e-03 1.37685076e-03 1.77950459e-03 2.65824306e-03
1750 2.08920129e-02 7.27098994e-03 1.87800277e-03 1.06044812e-03 5.13035338e-03 1.31659838e-03 1.81553455e-03 2.42008502e-03
1751 1.87288653e-02 5.09125087e-03 1.49215886e-03 1.01345091e-03 5.28236059e-03 1.37502630e-03 1.82584196e-03 2.64877710e-03
1752 2.15078983e-02 7.86065683e-03 1.46872841e-03 1.09496550e-03 5.29735070e-03 1.29172427e-03 1.91031315e-03 2.58415937e-03
1753 1.93483569e-02 5.13137877e-03 2.17800750e-03 1.10732811e-03 5.18214842e-03 1.29477750e-03 1.88670750e-03 2.56800815e-03
1754 1.92147121e-02 5.46152052e-03 1.56758714e-03 9.91964247e-04 5.26031572e-03 1.26714550e-03 1.96703640e-03 2.69914162e-03
1755 1.78578924e-02 4.09479812e-03 1.75747310e-03 1.07361830e-03 4.97000432e-03 1.21799204e-03 1.94768433e-03 2.79632281e-03
1756 1.89097319e-02 4.85174870e-03 1.82199490e-03 1.02644553e-03 5.20247081e-03 1.28229370e-03 1.85578875e-03 2.86898902e-03
1757 1.98358148e-02 6.17314503e-03 1.50489190e-03 1.01444381e-03 5.23716211e-03 1.18124567e-03 1.93872640e-03 2.78619980e-03
1758 1.85099039e-02 4.79406025e-03 1.91352260e-03 1.01964339e-03 4.88489354e-03 1.14533259e-03 1.90805108e-03 2.84440140e-03
1759 1.95638984e-02 5.47714531e-03 1.86787476e-03 1.08053035e-03 5.07425983e-03 1.20937719e-03 1.95439509e-03 2.90031452e-03
1760 2.03145612e-02 6.27029734e-03 1.94011291e-03 1.05394714e-03 5.03625907e-03 1.19216996e-03 1.94329338e-03 2.87848129e-03
1761 1.96200851e-02 5.19787893e-03 2.31261831e-03 1.03087630e-03 5.19735413e-03 1.25209684e-03 1.93923700e-03 2.69002491e-03
1762 1.84915476e-02 5.06474217e-03 1.85334764e-03 1.04701123e-03 4.80069593e-03 1.22259406e-03 1.93257537e-03 2.57058162e-03
1763 1.95741039e-02 5.76766534e-03 1.60891481e-03 1.05005223e-03 5.11485571e-03 1.30845606e-03 1.82021223e-03 2.90394761e-03
1764 1.74719468e-02 3.79872508e-03 1.77112990e-03 1.03846355e-03 5.00149280e-03 1.29067036e-03 1.77836872e-03 2.79309670e-03
1765 1.98530760e-02 5.84638910e-03 2.14622542e-03 1.01060048e-03 5.13550080e-03 1.22594927e-03 1.79983908e-03 2.68857181e-03
1766 1.88897010e-02 4.73472057e-03 1.80027611e-03 1.03933201e-03 5.28765051e-03 1.34379056e-03 1.76850974e-03 2.91542360e-03
1767 1.81627013e-02 4.01989510e-03 2.28306209e-03 1.07738248e-03 5.09137753e-03 1.25874591e-03 1.72673643e-03 2.70550209e-03
1768 1.96355134e-02 5.70082804e-03 1.77234504e-03 1.07667502e-03 5.23640355e-03 1.37282722e-03 1.73504581e-03 2.74138665e-03
1769 1.87675394e-02 5.09443320e-03 1.79678365e-03 1.04517606e-03 5.01002790e-03 1.31646474e-03 1.73518830e-03 2.76946463e-03
1770 1.82965770e-02 4.21565538e-03 2.23198882e-03 1.03979185e-03 5.17302426e-03 1.35245523e-03 1.70230633e-03 2.58135376e-03
1771 1.89838875e-02 4.77952929e-03 2.09286739e-03 1.06589671e-03 5.21042245e-03 1.37478474e-03 1.68774358e-03 2.77264346e-03
1772 1.90713778e-02 4.54582460e-03 2.40808213e-03 1.09811116e-03 5.21716801e-03 1.35824084e-03 1.64249982e-03 2.80145090e-03
1773 1.91096533e-02 5.23328502e-03 1.71368441e-03 1.08177168e-03 5.26269851e-03 1.35337841e-03 1.64783467e-03 2.81700073e-03
1774 1.88400205e-02 4.80472669e-03 1.96504174e-03 1.04518945e-03 5.40645607e-03 1.26013067e-03 1.64080388e-03 2.71767238e-03
1775 1.79304741e-02 4.31442307e-03 1.81646191e-03 1.08484586e-03 5.29731670e-03 1.21406710e-03 1.67264021e-03 2.53071892e-03
1776 1.91338155e-02 5.72062051e-03 1.75293128e-03 1.02957373e-03 5.07706450e-03 1.20874157e-03 1.72693282e-03 2.61795195e-03
